Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Rio de Janeiro;Santos;3-BRSA-1132-RJS;3RJS706;BERBIGÃO;Petrobras;486100038862000;2021/12;0;0;0;0;0;0;0;0;;;0;2021/02;BERBIGAO-SURURU;28,4;< 270ºC;32,83%;270ºC a 458ºC;26,73%;> 458ºC;40,44%;52,606;11,922;9,822;1,423;2,873;,469;,578;,254;,171;,089;,036;,026;0;,014;,628;19,089;2,01388;529,71561;33031,5073;09/06/2026
Rio de Janeiro;Santos;9-BBG-1D-RJS;9BBG1DRJS;BERBIGÃO;Petrobras;486100038862000;2021/12;12353,4059;0;12353,4059;151,3796;0;151,3796;4689,13646;0;Petrobras 68;UEP;489;2021/02;BERBIGAO-SURURU;28,4;< 270ºC;32,83%;270ºC a 458ºC;26,73%;> 458ºC;40,44%;52,606;11,922;9,822;1,423;2,873;,469;,578;,254;,171;,089;,036;,026;0;,014;,628;19,089;2,01388;529,71561;33031,5073;09/06/2026
Rio de Janeiro;Santos;7-BBG-2D-RJS;7BBG2DRJS;BERBIGÃO;Petrobras;486100038862000;2021/12;12203,5601;0;12203,5601;189,6495;0;189,6495;5874,58718;0;Petrobras 68;UEP;483;2021/02;BERBIGAO-SURURU;28,4;< 270ºC;32,83%;270ºC a 458ºC;26,73%;> 458ºC;40,44%;52,606;11,922;9,822;1,423;2,873;,469;,578;,254;,171;,089;,036;,026;0;,014;,628;19,089;2,01388;529,71561;33031,5073;09/06/2026
Sergipe;Sergipe;7-CM-19-SES;7CM  0019  SES;CAMORIM;Petrobras;480000038379761;2021/12;0;0;0;0;0;0;0;0;;;0;;;;< ºC;%;;%;> ºC;%;83,92;8,88;2,25;,48;,73;,3;,25;,23;0;0;0;0;0;0;1,24;1,72;2,04157;533,01928;39196,5214;09/06/2026
Sergipe;Sergipe;7-CM-22D-SES;7CM  0022D SES;CAMORIM;Petrobras;480000038379761;2021/12;0;0;0;0;0;0;0;0;;;0;;;;< ºC;%;;%;> ºC;%;83,92;8,88;2,25;,48;,73;,3;,25;,23;0;0;0;0;0;0;1,24;1,72;2,04157;533,01928;39196,5214;09/06/2026
Sergipe;Sergipe;7-CM-23D-SES;7CM  0023D SES;CAMORIM;Petrobras;480000038379761;2021/12;0;0;0;0;0;0;0;0;;;0;;;;< ºC;%;;%;> ºC;%;83,92;8,88;2,25;,48;,73;,3;,25;,23;0;0;0;0;0;0;1,24;1,72;2,04157;533,01928;39196,5214;09/06/2026
Sergipe;Sergipe;7-CM-27D-SES;7CM  0027D SES;CAMORIM;Petrobras;480000038379761;2021/12;0;0;0;0;0;0;0;0;;;0;;;;< ºC;%;;%;> ºC;%;83,92;8,88;2,25;,48;,73;,3;,25;,23;0;0;0;0;0;0;1,24;1,72;2,04157;533,01928;39196,5214;09/06/2026
Sergipe;Sergipe;7-CM-28D-SES;7CM  0028D SES;CAMORIM;Petrobras;480000038379761;2021/12;0;0;0;0;0;0;0;0;;;0;;;;< ºC;%;;%;> ºC;%;83,92;8,88;2,25;,48;,73;,3;,25;,23;0;0;0;0;0;0;1,24;1,72;2,04157;533,01928;39196,5214;09/06/2026
Sergipe;Sergipe;7-CM-29D-SES;7CM  0029D SES;CAMORIM;Petrobras;480000038379761;2021/12;0;0;0;0;0;0;0;0;;;0;;;;< ºC;%;;%;> ºC;%;83,92;8,88;2,25;,48;,73;,3;,25;,23;0;0;0;0;0;0;1,24;1,72;2,04157;533,01928;39196,5214;09/06/2026
Sergipe;Sergipe;7-CM-30D-SES;7CM  0030D SES;CAMORIM;Petrobras;480000038379761;2021/12;0;0;0;0;0;0;0;0;;;0;;;;< ºC;%;;%;> ºC;%;83,92;8,88;2,25;,48;,73;,3;,25;,23;0;0;0;0;0;0;1,24;1,72;2,04157;533,01928;39196,5214;09/06/2026
Sergipe;Sergipe;7-CM-31D-SES;7CM  0031D SES;CAMORIM;Petrobras;480000038379761;2021/12;0;0;0;0;0;0;0;0;;;0;;;;< ºC;%;;%;> ºC;%;83,92;8,88;2,25;,48;,73;,3;,25;,23;0;0;0;0;0;0;1,24;1,72;2,04157;533,01928;39196,5214;09/06/2026
Sergipe;Sergipe;7-CM-24A-SES;7CM  0024A SES;CAMORIM;Petrobras;480000038379761;2021/12;0;0;0;0;0;0;0;0;;;0;;;;< ºC;%;;%;> ºC;%;83,92;8,88;2,25;,48;,73;,3;,25;,23;0;0;0;0;0;0;1,24;1,72;2,04157;533,01928;39196,5214;09/06/2026
Sergipe;Sergipe;7-CM-32D-SES;7CM  0032D SES;CAMORIM;Petrobras;480000038379761;2021/12;0;0;0;0;0;0;0;0;;;0;;;;< ºC;%;;%;> ºC;%;83,92;8,88;2,25;,48;,73;,3;,25;,23;0;0;0;0;0;0;1,24;1,72;2,04157;533,01928;39196,5214;09/06/2026
Sergipe;Sergipe;7-CM-6-SES;7CM  0006  SES;CAMORIM;Petrobras;480000038379761;2021/12;0;0;0;0;0;0;0;0;;;0;;;;< ºC;%;;%;> ºC;%;83,92;8,88;2,25;,48;,73;,3;,25;,23;0;0;0;0;0;0;1,24;1,72;2,04157;533,01928;39196,5214;09/06/2026
Sergipe;Sergipe;7-CM-9D-SES;7CM  0009D SES;CAMORIM;Petrobras;480000038379761;2021/12;0;0;0;0;0;0;0;0;;;0;;;;< ºC;%;;%;> ºC;%;83,92;8,88;2,25;,48;,73;,3;,25;,23;0;0;0;0;0;0;1,24;1,72;2,04157;533,01928;39196,5214;09/06/2026
Sergipe;Sergipe;7-CM-10-SES;7CM  0010  SES;CAMORIM;Petrobras;480000038379761;2021/12;0;0;0;0;0;0;0;0;;;0;;;;< ºC;%;;%;> ºC;%;83,92;8,88;2,25;,48;,73;,3;,25;,23;0;0;0;0;0;0;1,24;1,72;2,04157;533,01928;39196,5214;09/06/2026
Sergipe;Sergipe;7-CM-11D-SES;7CM  0011D SES;CAMORIM;Petrobras;480000038379761;2021/12;0;0;0;0;0;0;0;0;;;0;;;;< ºC;%;;%;> ºC;%;83,92;8,88;2,25;,48;,73;,3;,25;,23;0;0;0;0;0;0;1,24;1,72;2,04157;533,01928;39196,5214;09/06/2026
Sergipe;Sergipe;7-CM-13D-SES;7CM  0013D SES;CAMORIM;Petrobras;480000038379761;2021/12;0;0;0;0;0;0;0;0;;;0;;;;< ºC;%;;%;> ºC;%;83,92;8,88;2,25;,48;,73;,3;,25;,23;0;0;0;0;0;0;1,24;1,72;2,04157;533,01928;39196,5214;09/06/2026
Sergipe;Sergipe;7-CM-35D-SES;7CM  0035D SES;CAMORIM;Petrobras;480000038379761;2021/12;0;0;0;0;0;0;0;0;;;0;;;;< ºC;%;;%;> ºC;%;83,92;8,88;2,25;,48;,73;,3;,25;,23;0;0;0;0;0;0;1,24;1,72;2,04157;533,01928;39196,5214;09/06/2026
Sergipe;Sergipe;7-CM-93HPA-SES;7CM93HPASES;CAMORIM;Petrobras;480000038379761;2021/12;0;0;0;0;0;0;0;0;;;0;;;;< ºC;%;;%;> ºC;%;83,92;8,88;2,25;,48;,73;,3;,25;,23;0;0;0;0;0;0;1,24;1,72;2,04157;533,01928;39196,5214;09/06/2026
Sergipe;Sergipe;7-CM-97HP-SES;7CM97HPSES;CAMORIM;Petrobras;480000038379761;2021/12;0;0;0;0;0;0;0;0;;;0;;;;< ºC;%;;%;> ºC;%;83,92;8,88;2,25;,48;,73;,3;,25;,23;0;0;0;0;0;0;1,24;1,72;2,04157;533,01928;39196,5214;09/06/2026
Sergipe;Sergipe;6-CM-37-SES;6CM  0037  SES;CAMORIM;Petrobras;480000038379761;2021/12;0;0;0;0;0;0;0;0;;;0;;;;< ºC;%;;%;> ºC;%;83,92;8,88;2,25;,48;,73;,3;,25;,23;0;0;0;0;0;0;1,24;1,72;2,04157;533,01928;39196,5214;09/06/2026
Sergipe;Sergipe;7-CM-41D-SES;7CM  0041D SES;CAMORIM;Petrobras;480000038379761;2021/12;0;0;0;0;0;0;0;0;;;0;;;;< ºC;%;;%;> ºC;%;83,92;8,88;2,25;,48;,73;,3;,25;,23;0;0;0;0;0;0;1,24;1,72;2,04157;533,01928;39196,5214;09/06/2026
Sergipe;Sergipe;7-CM-45D-SES;7CM  0045D SES;CAMORIM;Petrobras;480000038379761;2021/12;0;0;0;0;0;0;0;0;;;0;;;;< ºC;%;;%;> ºC;%;83,92;8,88;2,25;,48;,73;,3;,25;,23;0;0;0;0;0;0;1,24;1,72;2,04157;533,01928;39196,5214;09/06/2026
Sergipe;Sergipe;7-CM-46D-SES;7CM  0046D SES;CAMORIM;Petrobras;480000038379761;2021/12;0;0;0;0;0;0;0;0;;;0;;;;< ºC;%;;%;> ºC;%;83,92;8,88;2,25;,48;,73;,3;,25;,23;0;0;0;0;0;0;1,24;1,72;2,04157;533,01928;39196,5214;09/06/2026
